source,target,type,stage,weight
PROC_6128,수능,REQUIRES,1,100.0
PROC_6129,수능,REQUIRES,1,100.0
PROC_6130,수능,REQUIRES,1,100.0
PROC_6131,수능,REQUIRES,1,100.0
PROC_6132,수능,REQUIRES,1,100.0
PROC_6133,수능,REQUIRES,1,100.0
PROC_6134,수능,REQUIRES,1,100.0
PROC_6135,수능,REQUIRES,1,100.0
PROC_6136,수능,REQUIRES,1,100.0
PROC_6137,수능,REQUIRES,1,100.0
PROC_6138,수능,REQUIRES,1,100.0
PROC_6139,수능,REQUIRES,1,100.0
PROC_6140,수능,REQUIRES,1,100.0
PROC_6141,수능,REQUIRES,1,100.0
PROC_6142,수능,REQUIRES,1,100.0
PROC_6143,수능,REQUIRES,1,100.0
PROC_6144,수능,REQUIRES,1,100.0
PROC_6145,수능,REQUIRES,1,100.0
PROC_6146,수능,REQUIRES,1,100.0
PROC_6147,수능,REQUIRES,1,100.0
PROC_6148,수능,REQUIRES,1,100.0
PROC_6149,수능,REQUIRES,1,100.0
PROC_6150,수능,REQUIRES,1,100.0
PROC_6151,수능,REQUIRES,1,100.0
PROC_6152,수능,REQUIRES,1,100.0
PROC_6153,수능,REQUIRES,1,100.0
PROC_6154,수능,REQUIRES,1,100.0
PROC_6155,수능,REQUIRES,1,100.0
PROC_6156,수능,REQUIRES,1,100.0
PROC_6157,수능,REQUIRES,1,100.0
PROC_6158,수능,REQUIRES,1,100.0
PROC_6159,수능,REQUIRES,1,100.0
PROC_6160,수능,REQUIRES,1,100.0
PROC_6161,수능,REQUIRES,1,100.0
PROC_6162,수능,REQUIRES,1,100.0
PROC_6163,수능,REQUIRES,1,100.0
PROC_6164,수능,REQUIRES,1,100.0
PROC_6165,수능,REQUIRES,1,100.0
PROC_6166,수능,REQUIRES,1,100.0
PROC_6167,수능,REQUIRES,1,100.0
PROC_6168,수능,REQUIRES,1,100.0
PROC_6169,수능,REQUIRES,1,100.0
PROC_6170,수능,REQUIRES,1,100.0
PROC_6171,수능,REQUIRES,1,100.0
PROC_6172,수능,REQUIRES,1,100.0
PROC_6173,수능,REQUIRES,1,100.0
PROC_6174,수능,REQUIRES,1,100.0
PROC_6175,수능,REQUIRES,1,100.0
PROC_6176,수능,REQUIRES,1,100.0
PROC_6177,학생부교과,REQUIRES,1,100.0
PROC_6178,학생부교과,REQUIRES,1,100.0
PROC_6179,학생부교과,REQUIRES,1,100.0
PROC_6180,학생부교과,REQUIRES,1,100.0
PROC_6181,학생부교과,REQUIRES,1,100.0
PROC_6182,학생부교과,REQUIRES,1,100.0
PROC_6183,학생부교과,REQUIRES,1,100.0
PROC_6184,학생부교과,REQUIRES,1,100.0
PROC_6185,학생부교과,REQUIRES,1,100.0
PROC_6186,학생부교과,REQUIRES,1,100.0
PROC_6187,학생부교과,REQUIRES,1,100.0
PROC_6188,학생부교과,REQUIRES,1,100.0
PROC_6189,학생부교과,REQUIRES,1,100.0
PROC_6190,학생부교과,REQUIRES,1,100.0
PROC_6191,학생부교과,REQUIRES,1,100.0
PROC_6192,학생부교과,REQUIRES,1,100.0
PROC_6193,학생부교과,REQUIRES,1,100.0
PROC_6194,학생부교과,REQUIRES,1,100.0
PROC_6195,학생부교과,REQUIRES,1,100.0
PROC_6196,학생부교과,REQUIRES,1,100.0
PROC_6197,학생부교과,REQUIRES,1,100.0
PROC_6198,학생부교과,REQUIRES,1,100.0
PROC_6199,학생부교과,REQUIRES,1,100.0
PROC_6200,학생부교과,REQUIRES,1,100.0
PROC_6201,학생부교과,REQUIRES,1,100.0
PROC_6202,학생부교과,REQUIRES,1,100.0
PROC_6203,학생부교과,REQUIRES,1,100.0
PROC_6204,학생부교과,REQUIRES,1,100.0
PROC_6205,학생부교과,REQUIRES,1,100.0
PROC_6206,학생부교과,REQUIRES,1,100.0
PROC_6207,학생부교과,REQUIRES,1,100.0
PROC_6208,학생부교과,REQUIRES,1,100.0
PROC_6209,학생부교과,REQUIRES,1,100.0
PROC_6210,학생부교과,REQUIRES,1,100.0
PROC_6211,학생부교과,REQUIRES,1,100.0
PROC_6212,학생부교과,REQUIRES,1,100.0
PROC_6213,학생부교과,REQUIRES,1,100.0
PROC_6214,학생부교과,REQUIRES,1,100.0
PROC_6215,학생부교과,REQUIRES,1,100.0
PROC_6216,학생부교과,REQUIRES,1,100.0
PROC_6217,학생부교과,REQUIRES,1,100.0
PROC_6218,학생부교과,REQUIRES,1,100.0
PROC_6219,학생부교과,REQUIRES,1,100.0
PROC_6220,학생부교과,REQUIRES,1,100.0
PROC_6221,학생부교과,REQUIRES,1,100.0
PROC_6222,학생부교과,REQUIRES,1,100.0
PROC_6223,학생부교과,REQUIRES,1,100.0
PROC_6224,학생부교과,REQUIRES,1,100.0
PROC_6225,수능,REQUIRES,1,100.0
PROC_6226,수능,REQUIRES,1,100.0
PROC_6227,수능,REQUIRES,1,100.0
PROC_6228,학생부교과,REQUIRES,1,100.0
PROC_6229,학생부교과,REQUIRES,1,100.0
PROC_6230,학생부교과,REQUIRES,1,100.0
PROC_6231,학생부교과,REQUIRES,1,100.0
PROC_6232,학생부교과,REQUIRES,1,100.0
PROC_6233,수능,REQUIRES,1,100.0
PROC_6234,수능,REQUIRES,1,100.0
PROC_6235,수능,REQUIRES,1,100.0
PROC_6236,수능,REQUIRES,1,100.0
PROC_6237,수능,REQUIRES,1,100.0
PROC_6238,수능,REQUIRES,1,100.0
PROC_6239,수능,REQUIRES,1,100.0
PROC_6240,수능,REQUIRES,1,100.0
PROC_6241,수능,REQUIRES,1,100.0
PROC_6242,수능,REQUIRES,1,100.0
PROC_6243,수능,REQUIRES,1,100.0
PROC_6244,수능,REQUIRES,1,100.0
PROC_6245,수능,REQUIRES,1,100.0
PROC_6246,수능,REQUIRES,1,100.0
PROC_6247,수능,REQUIRES,1,100.0
PROC_6248,수능,REQUIRES,1,100.0
PROC_6249,수능,REQUIRES,1,100.0
PROC_6250,수능,REQUIRES,1,100.0
PROC_6251,수능,REQUIRES,1,100.0
PROC_6252,수능,REQUIRES,1,100.0
PROC_6253,수능,REQUIRES,1,100.0
PROC_6254,수능,REQUIRES,1,100.0
PROC_6255,수능,REQUIRES,1,100.0
PROC_6256,수능,REQUIRES,1,100.0
PROC_6257,수능,REQUIRES,1,100.0
PROC_6258,수능,REQUIRES,1,100.0
PROC_6259,수능,REQUIRES,1,100.0
PROC_6260,수능,REQUIRES,1,100.0
PROC_6261,수능,REQUIRES,1,100.0
PROC_6262,수능,REQUIRES,1,100.0
PROC_6263,수능,REQUIRES,1,100.0
PROC_6264,수능,REQUIRES,1,100.0
PROC_6265,수능,REQUIRES,1,100.0
PROC_6266,수능,REQUIRES,1,100.0
PROC_6267,수능,REQUIRES,1,100.0
PROC_6268,수능,REQUIRES,1,100.0
PROC_6269,수능,REQUIRES,1,100.0
PROC_6270,수능,REQUIRES,1,100.0
PROC_6271,수능,REQUIRES,1,100.0
PROC_6272,수능,REQUIRES,1,100.0
PROC_6273,수능,REQUIRES,1,100.0
PROC_6274,수능,REQUIRES,1,100.0
PROC_6275,수능,REQUIRES,1,60.0
PROC_6275,실기,REQUIRES,1,40.0
PROC_6276,수능,REQUIRES,1,100.0
PROC_6277,수능,REQUIRES,1,100.0
PROC_6278,수능,REQUIRES,1,100.0
PROC_6279,수능,REQUIRES,1,100.0
PROC_6280,수능,REQUIRES,1,100.0
PROC_6281,수능,REQUIRES,1,100.0
PROC_6282,수능,REQUIRES,1,100.0
PROC_6283,수능,REQUIRES,1,100.0
PROC_6284,수능,REQUIRES,1,100.0
PROC_6285,수능,REQUIRES,1,100.0
PROC_6286,수능,REQUIRES,1,100.0
PROC_6287,수능,REQUIRES,1,100.0
PROC_6288,수능,REQUIRES,1,100.0
PROC_6289,수능,REQUIRES,1,100.0
PROC_6290,수능,REQUIRES,1,100.0
PROC_6291,수능,REQUIRES,1,100.0
PROC_6292,수능,REQUIRES,1,100.0
PROC_6293,수능,REQUIRES,1,100.0
PROC_6294,수능,REQUIRES,1,100.0
PROC_6295,수능,REQUIRES,1,100.0
PROC_6296,수능,REQUIRES,1,100.0
PROC_6297,수능,REQUIRES,1,100.0
PROC_6298,수능,REQUIRES,1,100.0
PROC_6299,수능,REQUIRES,1,100.0
PROC_6300,수능,REQUIRES,1,100.0
PROC_6301,수능,REQUIRES,1,100.0
PROC_6302,수능,REQUIRES,1,100.0
PROC_6303,수능,REQUIRES,1,100.0
PROC_6304,수능,REQUIRES,1,100.0
PROC_6305,수능,REQUIRES,1,100.0
PROC_6306,수능,REQUIRES,1,100.0
PROC_6307,수능,REQUIRES,1,100.0
PROC_6308,수능,REQUIRES,1,100.0
PROC_6309,수능,REQUIRES,1,100.0
PROC_6310,실기,REQUIRES,1,100.0
PROC_6311,수능,REQUIRES,1,100.0
PROC_6312,수능,REQUIRES,1,100.0
PROC_6313,수능,REQUIRES,1,100.0
PROC_6314,수능,REQUIRES,1,100.0
PROC_6315,수능,REQUIRES,1,100.0
PROC_6316,수능,REQUIRES,1,100.0
PROC_6317,수능,REQUIRES,1,100.0
PROC_6318,학생부교과,REQUIRES,1,100.0
PROC_6319,학생부교과,REQUIRES,1,100.0
PROC_6320,학생부교과,REQUIRES,1,100.0
PROC_6321,학생부교과,REQUIRES,1,100.0
PROC_6322,학생부교과,REQUIRES,1,100.0
PROC_6323,학생부교과,REQUIRES,1,100.0
PROC_6324,학생부교과,REQUIRES,1,100.0
PROC_6325,수능,REQUIRES,1,100.0
PROC_6326,수능,REQUIRES,1,100.0
PROC_6327,수능,REQUIRES,1,100.0
PROC_6328,수능,REQUIRES,1,100.0
PROC_6329,수능,REQUIRES,1,100.0
PROC_6330,수능,REQUIRES,1,100.0
PROC_6331,수능,REQUIRES,1,100.0
PROC_6332,수능,REQUIRES,1,100.0
PROC_6333,수능,REQUIRES,1,100.0
PROC_6334,수능,REQUIRES,1,100.0
PROC_6335,수능,REQUIRES,1,100.0
PROC_6336,수능,REQUIRES,1,100.0
PROC_6337,수능,REQUIRES,1,100.0
PROC_6338,수능,REQUIRES,1,100.0
PROC_6339,수능,REQUIRES,1,100.0
PROC_6340,수능,REQUIRES,1,100.0
PROC_6341,수능,REQUIRES,1,100.0
PROC_6342,수능,REQUIRES,1,100.0
PROC_6343,수능,REQUIRES,1,100.0
PROC_6344,수능,REQUIRES,1,100.0
PROC_6345,수능,REQUIRES,1,100.0
PROC_6346,수능,REQUIRES,1,100.0
PROC_6347,수능,REQUIRES,1,100.0
PROC_6348,수능,REQUIRES,1,100.0
PROC_6349,수능,REQUIRES,1,100.0
PROC_6350,수능,REQUIRES,1,100.0
PROC_6351,수능,REQUIRES,1,100.0
PROC_6352,수능,REQUIRES,1,100.0
PROC_6353,수능,REQUIRES,1,100.0
PROC_6354,수능,REQUIRES,1,100.0
PROC_6355,수능,REQUIRES,1,100.0
PROC_6356,수능,REQUIRES,1,100.0
PROC_6357,수능,REQUIRES,1,100.0
PROC_6358,수능,REQUIRES,1,100.0
PROC_6359,수능,REQUIRES,1,100.0
PROC_6360,서류,REQUIRES,1,100.0
PROC_6361,서류,REQUIRES,1,100.0
PROC_6362,서류,REQUIRES,1,100.0
PROC_6363,서류,REQUIRES,1,100.0
PROC_6364,수능,REQUIRES,1,100.0
PROC_6365,수능,REQUIRES,1,100.0
PROC_6366,수능,REQUIRES,1,100.0
PROC_6367,수능,REQUIRES,1,100.0
PROC_6368,수능,REQUIRES,1,100.0
PROC_6369,수능,REQUIRES,1,100.0
PROC_6370,서류,REQUIRES,1,100.0
PROC_6371,수능,REQUIRES,1,100.0
PROC_6372,수능,REQUIRES,1,100.0
PROC_6373,수능,REQUIRES,1,100.0
PROC_6374,수능,REQUIRES,1,100.0
PROC_6375,수능,REQUIRES,1,100.0
PROC_6376,수능,REQUIRES,1,100.0
PROC_6377,수능,REQUIRES,1,100.0
PROC_6378,수능,REQUIRES,1,100.0
PROC_6379,수능,REQUIRES,1,100.0
PROC_6380,서류,REQUIRES,1,100.0
PROC_6381,서류,REQUIRES,1,100.0
PROC_6382,서류,REQUIRES,1,100.0
PROC_6383,학생부교과,REQUIRES,1,100.0
PROC_6384,학생부교과,REQUIRES,1,100.0
PROC_6385,학생부교과,REQUIRES,1,100.0
PROC_6386,수능,REQUIRES,1,100.0
PROC_6387,서류,REQUIRES,1,100.0
PROC_6387,면접,REQUIRES,2,30.0
PROC_6387,서류,REQUIRES,2,70.0
PROC_6388,수능,REQUIRES,1,100.0
PROC_6389,수능,REQUIRES,1,100.0
PROC_6390,수능,REQUIRES,1,100.0
PROC_6391,수능,REQUIRES,1,100.0
PROC_6392,수능,REQUIRES,1,100.0
PROC_6393,수능,REQUIRES,1,100.0
PROC_6394,수능,REQUIRES,1,100.0
PROC_6395,수능,REQUIRES,1,100.0
PROC_6396,수능,REQUIRES,1,100.0
PROC_6397,수능,REQUIRES,1,100.0
PROC_6398,수능,REQUIRES,1,100.0
PROC_6399,수능,REQUIRES,1,100.0
PROC_6400,수능,REQUIRES,1,100.0
PROC_6401,수능,REQUIRES,1,100.0
PROC_6402,수능,REQUIRES,1,100.0
PROC_6403,수능,REQUIRES,1,100.0
PROC_6404,수능,REQUIRES,1,100.0
PROC_6405,수능,REQUIRES,1,100.0
PROC_6406,수능,REQUIRES,1,100.0
PROC_6407,수능,REQUIRES,1,100.0
PROC_6408,수능,REQUIRES,1,100.0
PROC_6409,수능,REQUIRES,1,100.0
PROC_6410,수능,REQUIRES,1,100.0
PROC_6411,수능,REQUIRES,1,100.0
PROC_6412,수능,REQUIRES,1,100.0
PROC_6413,수능,REQUIRES,1,100.0
PROC_6414,수능,REQUIRES,1,100.0
PROC_6415,수능,REQUIRES,1,100.0
PROC_6416,수능,REQUIRES,1,100.0
PROC_6417,수능,REQUIRES,1,100.0
PROC_6418,수능,REQUIRES,1,100.0
PROC_6419,수능,REQUIRES,1,100.0
PROC_6420,수능,REQUIRES,1,100.0
PROC_6421,수능,REQUIRES,1,100.0
PROC_6422,수능,REQUIRES,1,100.0
PROC_6423,수능,REQUIRES,1,100.0
PROC_6424,수능,REQUIRES,1,100.0
PROC_6425,수능,REQUIRES,1,100.0
PROC_6426,수능,REQUIRES,1,100.0
PROC_6427,수능,REQUIRES,1,100.0
PROC_6428,수능,REQUIRES,1,100.0
PROC_6429,수능,REQUIRES,1,100.0
PROC_6430,수능,REQUIRES,1,100.0
PROC_6431,수능,REQUIRES,1,100.0
PROC_6432,수능,REQUIRES,1,100.0
PROC_6433,수능,REQUIRES,1,100.0
PROC_6434,수능,REQUIRES,1,100.0
PROC_6435,수능,REQUIRES,1,100.0
PROC_6435,학생부교과,REQUIRES,2,5.0
PROC_6435,수능,REQUIRES,2,90.0
PROC_6435,면접,REQUIRES,2,5.0
PROC_6436,수능,REQUIRES,1,100.0
PROC_6437,수능,REQUIRES,1,100.0
PROC_6438,수능,REQUIRES,1,100.0
PROC_6439,수능,REQUIRES,1,100.0
PROC_6440,수능,REQUIRES,1,100.0
PROC_6441,수능,REQUIRES,1,100.0
PROC_6442,수능,REQUIRES,1,30.0
PROC_6442,실기,REQUIRES,1,70.0
PROC_6443,수능,REQUIRES,1,30.0
PROC_6443,실기,REQUIRES,1,70.0
PROC_6444,수능,REQUIRES,1,30.0
PROC_6444,실기,REQUIRES,1,70.0
PROC_6445,수능,REQUIRES,1,85.0
PROC_6445,실기,REQUIRES,1,15.0
PROC_6446,수능,REQUIRES,1,30.0
PROC_6446,실기,REQUIRES,1,70.0
PROC_6447,수능,REQUIRES,1,85.0
PROC_6447,면접,REQUIRES,1,5.0
PROC_6447,실기,REQUIRES,1,10.0
PROC_6448,수능,REQUIRES,1,30.0
PROC_6448,실기,REQUIRES,1,70.0
PROC_6449,실기,REQUIRES,1,100.0
PROC_6449,수능,REQUIRES,2,30.0
PROC_6449,실기,REQUIRES,2,70.0
PROC_6450,수능,REQUIRES,1,100.0
PROC_6451,수능,REQUIRES,1,100.0
PROC_6452,수능,REQUIRES,1,100.0
PROC_6453,수능,REQUIRES,1,100.0
PROC_6454,수능,REQUIRES,1,100.0
PROC_6455,수능,REQUIRES,1,100.0
PROC_6456,수능,REQUIRES,1,100.0
PROC_6457,수능,REQUIRES,1,100.0
PROC_6458,수능,REQUIRES,1,100.0
PROC_6459,수능,REQUIRES,1,100.0
PROC_6460,수능,REQUIRES,1,100.0
PROC_6461,수능,REQUIRES,1,100.0
PROC_6462,수능,REQUIRES,1,100.0
PROC_6463,수능,REQUIRES,1,100.0
PROC_6464,수능,REQUIRES,1,100.0
PROC_6465,수능,REQUIRES,1,100.0
PROC_6466,수능,REQUIRES,1,100.0
PROC_6467,수능,REQUIRES,1,100.0
PROC_6468,수능,REQUIRES,1,100.0
PROC_6469,수능,REQUIRES,1,100.0
PROC_6470,수능,REQUIRES,1,100.0
PROC_6471,수능,REQUIRES,1,100.0
PROC_6472,수능,REQUIRES,1,100.0
PROC_6473,수능,REQUIRES,1,100.0
PROC_6474,수능,REQUIRES,1,100.0
PROC_6475,수능,REQUIRES,1,100.0
PROC_6476,수능,REQUIRES,1,100.0
PROC_6477,수능,REQUIRES,1,100.0
PROC_6478,수능,REQUIRES,1,100.0
PROC_6479,수능,REQUIRES,1,100.0
PROC_6480,수능,REQUIRES,1,100.0
PROC_6481,수능,REQUIRES,1,100.0
PROC_6482,수능,REQUIRES,1,100.0
PROC_6483,수능,REQUIRES,1,100.0
PROC_6484,수능,REQUIRES,1,100.0
PROC_6485,수능,REQUIRES,1,100.0
PROC_6486,수능,REQUIRES,1,100.0
PROC_6487,수능,REQUIRES,1,100.0
PROC_6488,수능,REQUIRES,1,100.0
PROC_6489,수능,REQUIRES,1,100.0
PROC_6490,수능,REQUIRES,1,100.0
PROC_6491,수능,REQUIRES,1,100.0
PROC_6492,학생부교과,REQUIRES,1,90.0
PROC_6492,학생부비교과,REQUIRES,1,10.0
PROC_6493,학생부교과,REQUIRES,1,90.0
PROC_6493,학생부비교과,REQUIRES,1,10.0
PROC_6494,학생부교과,REQUIRES,1,90.0
PROC_6494,학생부비교과,REQUIRES,1,10.0
PROC_6495,학생부교과,REQUIRES,1,90.0
PROC_6495,학생부비교과,REQUIRES,1,10.0
PROC_6496,학생부교과,REQUIRES,1,90.0
PROC_6496,학생부비교과,REQUIRES,1,10.0
PROC_6497,학생부교과,REQUIRES,1,90.0
PROC_6497,학생부비교과,REQUIRES,1,10.0
PROC_6498,학생부교과,REQUIRES,1,63.0
PROC_6498,학생부비교과,REQUIRES,1,7.0
PROC_6498,면접,REQUIRES,1,30.0
PROC_6499,학생부교과,REQUIRES,1,63.0
PROC_6499,학생부비교과,REQUIRES,1,7.0
PROC_6499,면접,REQUIRES,1,30.0
PROC_6500,학생부교과,REQUIRES,1,63.0
PROC_6500,학생부비교과,REQUIRES,1,7.0
PROC_6500,면접,REQUIRES,1,30.0
PROC_6501,학생부교과,REQUIRES,1,90.0
PROC_6501,학생부비교과,REQUIRES,1,10.0
PROC_6502,학생부교과,REQUIRES,1,90.0
PROC_6502,학생부비교과,REQUIRES,1,10.0
PROC_6503,학생부교과,REQUIRES,1,90.0
PROC_6503,학생부비교과,REQUIRES,1,10.0
PROC_6504,학생부교과,REQUIRES,1,90.0
PROC_6504,학생부비교과,REQUIRES,1,10.0
PROC_6505,학생부교과,REQUIRES,1,90.0
PROC_6505,학생부비교과,REQUIRES,1,10.0
PROC_6506,학생부교과,REQUIRES,1,90.0
PROC_6506,학생부비교과,REQUIRES,1,10.0
PROC_6507,학생부교과,REQUIRES,1,90.0
PROC_6507,학생부비교과,REQUIRES,1,10.0
PROC_6508,학생부교과,REQUIRES,1,90.0
PROC_6508,학생부비교과,REQUIRES,1,10.0
PROC_6509,학생부교과,REQUIRES,1,90.0
PROC_6509,학생부비교과,REQUIRES,1,10.0
PROC_6510,학생부교과,REQUIRES,1,90.0
PROC_6510,학생부비교과,REQUIRES,1,10.0
PROC_6511,학생부교과,REQUIRES,1,90.0
PROC_6511,학생부비교과,REQUIRES,1,10.0
PROC_6512,학생부교과,REQUIRES,1,90.0
PROC_6512,학생부비교과,REQUIRES,1,10.0
PROC_6513,학생부교과,REQUIRES,1,90.0
PROC_6513,학생부비교과,REQUIRES,1,10.0
PROC_6514,학생부교과,REQUIRES,1,90.0
PROC_6514,학생부비교과,REQUIRES,1,10.0
PROC_6515,학생부교과,REQUIRES,1,63.0
PROC_6515,학생부비교과,REQUIRES,1,7.0
PROC_6515,면접,REQUIRES,1,30.0
PROC_6516,학생부교과,REQUIRES,1,63.0
PROC_6516,학생부비교과,REQUIRES,1,7.0
PROC_6516,면접,REQUIRES,1,30.0
PROC_6517,학생부교과,REQUIRES,1,63.0
PROC_6517,학생부비교과,REQUIRES,1,7.0
PROC_6517,면접,REQUIRES,1,30.0
PROC_6518,학생부교과,REQUIRES,1,63.0
PROC_6518,학생부비교과,REQUIRES,1,7.0
PROC_6518,면접,REQUIRES,1,30.0
PROC_6519,학생부교과,REQUIRES,1,63.0
PROC_6519,학생부비교과,REQUIRES,1,7.0
PROC_6519,면접,REQUIRES,1,30.0
PROC_6520,학생부교과,REQUIRES,1,63.0
PROC_6520,학생부비교과,REQUIRES,1,7.0
PROC_6520,면접,REQUIRES,1,30.0
PROC_6521,학생부교과,REQUIRES,1,63.0
PROC_6521,학생부비교과,REQUIRES,1,7.0
PROC_6521,면접,REQUIRES,1,30.0
PROC_6522,수능,REQUIRES,1,100.0
PROC_6523,수능,REQUIRES,1,100.0
PROC_6524,수능,REQUIRES,1,100.0
PROC_6525,학생부교과,REQUIRES,1,10.0
PROC_6525,면접,REQUIRES,1,30.0
PROC_6525,실기,REQUIRES,1,60.0
PROC_6526,수능,REQUIRES,1,100.0
PROC_6527,학생부교과,REQUIRES,1,10.0
PROC_6527,면접,REQUIRES,1,30.0
PROC_6527,실기,REQUIRES,1,60.0
PROC_6528,수능,REQUIRES,1,100.0
PROC_6529,수능,REQUIRES,1,100.0
PROC_6530,수능,REQUIRES,1,100.0
PROC_6531,수능,REQUIRES,1,100.0
PROC_6532,수능,REQUIRES,1,100.0
PROC_6533,수능,REQUIRES,1,100.0
PROC_6534,수능,REQUIRES,1,100.0
PROC_6535,수능,REQUIRES,1,100.0
PROC_6536,수능,REQUIRES,1,100.0
PROC_6537,수능,REQUIRES,1,100.0
PROC_6538,수능,REQUIRES,1,100.0
PROC_6539,수능,REQUIRES,1,100.0
PROC_6540,수능,REQUIRES,1,100.0
PROC_6541,수능,REQUIRES,1,100.0
PROC_6542,수능,REQUIRES,1,100.0
PROC_6543,수능,REQUIRES,1,100.0
PROC_6544,수능,REQUIRES,1,100.0
PROC_6545,수능,REQUIRES,1,100.0
PROC_6546,수능,REQUIRES,1,100.0
PROC_6547,수능,REQUIRES,1,100.0
PROC_6548,수능,REQUIRES,1,100.0
PROC_6549,수능,REQUIRES,1,100.0
PROC_6550,수능,REQUIRES,1,100.0
PROC_6551,수능,REQUIRES,1,100.0
PROC_6552,수능,REQUIRES,1,100.0
PROC_6553,수능,REQUIRES,1,100.0
PROC_6554,수능,REQUIRES,1,100.0
PROC_6555,수능,REQUIRES,1,100.0
PROC_6556,수능,REQUIRES,1,100.0
PROC_6557,수능,REQUIRES,1,100.0
PROC_6558,수능,REQUIRES,1,100.0
PROC_6559,수능,REQUIRES,1,100.0
PROC_6560,수능,REQUIRES,1,100.0
PROC_6561,수능,REQUIRES,1,100.0
PROC_6562,수능,REQUIRES,1,100.0
PROC_6563,수능,REQUIRES,1,100.0
PROC_6564,수능,REQUIRES,1,100.0
PROC_6565,수능,REQUIRES,1,100.0
PROC_6566,수능,REQUIRES,1,100.0
PROC_6567,수능,REQUIRES,1,100.0
PROC_6568,수능,REQUIRES,1,100.0
PROC_6569,수능,REQUIRES,1,100.0
PROC_6570,수능,REQUIRES,1,100.0
PROC_6571,수능,REQUIRES,1,100.0
PROC_6572,수능,REQUIRES,1,100.0
PROC_6573,수능,REQUIRES,1,100.0
PROC_6574,수능,REQUIRES,1,100.0
PROC_6575,수능,REQUIRES,1,100.0
PROC_6576,수능,REQUIRES,1,100.0
PROC_6577,수능,REQUIRES,1,100.0
PROC_6578,수능,REQUIRES,1,100.0
PROC_6579,수능,REQUIRES,1,100.0
PROC_6580,수능,REQUIRES,1,100.0
PROC_6581,수능,REQUIRES,1,100.0
PROC_6582,수능,REQUIRES,1,100.0
PROC_6583,수능,REQUIRES,1,100.0
PROC_6584,수능,REQUIRES,1,100.0
PROC_6585,수능,REQUIRES,1,100.0
PROC_6586,수능,REQUIRES,1,100.0
PROC_6587,수능,REQUIRES,1,100.0
PROC_6588,수능,REQUIRES,1,100.0
PROC_6589,수능,REQUIRES,1,100.0
PROC_6590,수능,REQUIRES,1,100.0
PROC_6591,수능,REQUIRES,1,100.0
PROC_6592,수능,REQUIRES,1,100.0
PROC_6593,수능,REQUIRES,1,100.0
PROC_6594,수능,REQUIRES,1,100.0
PROC_6595,수능,REQUIRES,1,100.0
PROC_6596,수능,REQUIRES,1,100.0
PROC_6597,수능,REQUIRES,1,100.0
PROC_6598,수능,REQUIRES,1,100.0
PROC_6599,수능,REQUIRES,1,100.0
PROC_6600,수능,REQUIRES,1,100.0
PROC_6601,수능,REQUIRES,1,100.0
PROC_6602,수능,REQUIRES,1,100.0
PROC_6603,수능,REQUIRES,1,40.0
PROC_6603,실기,REQUIRES,1,60.0
PROC_6604,수능,REQUIRES,1,40.0
PROC_6604,실기,REQUIRES,1,60.0
PROC_6605,수능,REQUIRES,1,40.0
PROC_6605,실기,REQUIRES,1,60.0
PROC_6606,수능,REQUIRES,1,40.0
PROC_6606,실기,REQUIRES,1,60.0
PROC_6607,수능,REQUIRES,1,40.0
PROC_6607,실기,REQUIRES,1,60.0
PROC_6608,수능,REQUIRES,1,40.0
PROC_6608,실기,REQUIRES,1,60.0
PROC_6609,수능,REQUIRES,1,40.0
PROC_6609,실기,REQUIRES,1,60.0
PROC_6610,수능,REQUIRES,1,100.0
PROC_6610,수능,REQUIRES,2,60.0
PROC_6610,실기,REQUIRES,2,40.0
PROC_6611,수능,REQUIRES,1,100.0
PROC_6611,수능,REQUIRES,2,60.0
PROC_6611,실기,REQUIRES,2,40.0
PROC_6612,수능,REQUIRES,1,100.0
PROC_6612,수능,REQUIRES,2,60.0
PROC_6612,실기,REQUIRES,2,40.0
PROC_6613,수능,REQUIRES,1,100.0
PROC_6613,수능,REQUIRES,2,60.0
PROC_6613,실기,REQUIRES,2,40.0
PROC_6614,수능,REQUIRES,1,100.0
PROC_6614,수능,REQUIRES,2,60.0
PROC_6614,실기,REQUIRES,2,40.0
PROC_6615,수능,REQUIRES,1,40.0
PROC_6615,실기,REQUIRES,1,60.0
PROC_6616,수능,REQUIRES,1,40.0
PROC_6616,실기,REQUIRES,1,60.0
PROC_6617,수능,REQUIRES,1,100.0
PROC_6617,수능,REQUIRES,2,60.0
PROC_6617,실기,REQUIRES,2,40.0
PROC_6618,수능,REQUIRES,1,100.0
PROC_6618,수능,REQUIRES,2,60.0
PROC_6618,실기,REQUIRES,2,40.0
PROC_6619,수능,REQUIRES,1,100.0
PROC_6619,수능,REQUIRES,2,60.0
PROC_6619,실기,REQUIRES,2,40.0
PROC_6620,수능,REQUIRES,1,100.0
PROC_6621,수능,REQUIRES,1,100.0
PROC_6622,수능,REQUIRES,1,100.0
PROC_6623,수능,REQUIRES,1,100.0
PROC_6624,수능,REQUIRES,1,100.0
PROC_6625,수능,REQUIRES,1,100.0
PROC_6626,수능,REQUIRES,1,100.0
PROC_6627,수능,REQUIRES,1,100.0
PROC_6628,수능,REQUIRES,1,100.0
PROC_6629,수능,REQUIRES,1,100.0
PROC_6630,수능,REQUIRES,1,100.0
PROC_6631,수능,REQUIRES,1,100.0
PROC_6632,수능,REQUIRES,1,100.0
