"id","name","sub_major","cat_large","cat_mid","cat_small","dept_type"
"C144_철도시스템공학과","철도시스템공학과","철도시스템공학과","공학","기계","철도공학","자연"
"L114_철도전기신호학과","철도전기신호학과","철도전기신호학과","공학","전기전자컴퓨터","전기공학","자연"
"N106_스마트항만물류학과","스마트항만물류학과","스마트항만물류학과","사회","경영경제","광고홍보학","인문"
"N106_창업투자경영학과","창업투자경영학과","창업투자경영학과","사회","경영경제","광고홍보학","인문"
"N106_경기지도학과","경기지도학과","경기지도학과","예체능","무용체육","체육","예체능"
"A115_회계세무학과(야)","회계세무학과(야)","회계세무학과","사회","경영경제","금융회계세무학","인문"
"E103_보건의료행정학과","보건의료행정학과","보건의료행정학과","자연","보건","보건관리","자연"
"E103_응급구조학과","응급구조학과","응급구조학과","자연","보건","응급구조","자연"
"E103_도자디자인학과","도자디자인학과","도자디자인학과","예체능","미술","공예","예체능"
"E103_산업디자인학과","산업디자인학과","산업디자인학과","예체능","미술","디자인","예체능"
"E103_섬유패션디자인학과","섬유패션디자인학과","섬유패션디자인학과","예체능","미술","디자인","예체능"
"E103_외식조리제과제빵학과","외식조리제과제빵학과","외식조리제과제빵학과","자연","생활과학","조리과학","자연"
"I106_자율전공학부","자율전공학부","국어국문문예창작학부(국어국문학, 문예창작), 글로벌커뮤니케이션학부(영어영문학, 동아시아문화, 일어일문학), 인문콘텐츠학부(문화콘텐츠학, 역사콘텐츠, 문화유산), 법경찰학부(법학, 경찰안전법), 행정언론미디어학부(행정학, 정치언론학), 지적학과, 사회복지학과, 관광학과, 식품제약공학부(식품공학, 제약공학), 원예산림학부(산림자원, 원예), 수산생명의학과, 반도체공학과, 기계조선해양공학부(기계공학, 친환경에너지, 조선해양공학), 전기공학과, 인공지능공학과, 컴퓨터학부(컴퓨터공학, 융합소프트웨어, 정보보호), 건축토목환경공학부(건축공학, 토목공학, 환경공학), 도시계회및조경학부(조경학, 도시계획및지역개발학), 건축학과, 에너지화학공학과, 경영학부(경영학, 금융보험학), 경제무역학부(경제학, 무역학), 아동학과, 식품영양학과, 패션의류학과, 음악공연기획과, 아트앤디자인학부(뉴아트영상애니메이션, 시각디자인), 체육학과,","인문","자유전공","자유전공","공통"
"I106_에너지화학공학과","에너지화학공학과","에너지화학공학과","공학","화공고분자에너지","화학공학","자연"
"I106_인공지능공학과","인공지능공학과","인공지능공학과","공학","전기전자컴퓨터","전자공학","자연"
"I106_수산생명의학과","수산생명의학과","수산생명의학과","자연","화학생명과학환경","생명과학","자연"
"I106_아트앤디자인학부","아트앤디자인학부","뉴아트영상애니메이션전공, 시각디자인전공","예체능","미술","디자인","예체능"
"I106_음악공연기획학부","음악공연기획학부","공연기획, 공연음악","예체능","음악","음악학","예체능"
"I106_국제차문화학과(야)","국제차문화학과(야)","국제차문화학과","인문","인문학","인문학","인문"
"I106_금융세무부동산학과(야)","금융세무부동산학과(야)","금융세무부동산학과","사회","경영경제","금융회계세무학","인문"
"I106_스마트에너지학과(야)","스마트에너지학과(야)","스마트에너지학과","공학","화공고분자에너지","에너지공학","자연"
"I106_스마트조선시스템학과(야)","스마트조선시스템학과(야)","스마트조선시스템학과","공학","기계","조선해양공학","자연"
"I106_레저스포츠지도학과(야)","레저스포츠지도학과(야)","레저스포츠지도학과","예체능","무용체육","체육","예체능"
"I107_첨단해양모빌리티학과","첨단해양모빌리티학과","첨단해양모빌리티학과","공학","기계","조선해양공학","자연"
"I107_해양스포츠학과","해양스포츠학과","해양스포츠학과","예체능","무용체육","체육","예체능"
"E104_철도건설공학과","철도건설공학과","철도건설공학과","공학","기계","기전공학","자연"
"F113_외식산업학부","외식산업학부","호텔외식조리, 제과제빵","자연","생활과학","조리과학","자연"
"N118_스마트모빌리티공학과","스마트모빌리티공학과","스마트모빌리티공학과","공학","기계","자동차공학","자연"
"N118_디지털금융학과","디지털금융학과","디지털금융학과","자연","수학물리천문지구","수학","자연"
"N108_자율전공학부","자율전공학부","임상병리학과, 물리치료학과, 방사선학과, 치기공학과, 병원경영학과, 언어청각치료학과, 안전보건학과, 소방방재학과, 컴퓨터정보공학과, 유통마케팅학과, 사회복지학과, 사회복지상담심리학과, (단, 간호학과, 임상병리학과, 물리치료학과, 방사선학과, 치기공학과는 결원시)","사회","자유전공","자유전공","공통"
"N110_반도체공학전공","반도체공학전공","반도체공학전공","공학","전기전자컴퓨터","전기공학","자연"
"N111_통합모집(자유전공)","통합모집(자유전공)","영어학부(영어전공, 영어통번역전공), 프랑스어전공, 독일어전공, 스페인어전공, 포르투갈(브라질)어전공, 이탈리아어전공, 러시아어전공, 유럽지역통상전공, 일본어융합학부(한일문화콘텐츠전공, 비즈니스일본어전공, 일본전공), 중국학부(중국어전공, 중국지역통상전공), 태국어전공, 인도네시아말레이시아어전공, 베트남어전공, 미얀마어전공, 인도어전공, 아랍전공, 튀르키예어전공, 사회복지전공, 사담심리전공, 한국어교육전공, 외교전공, 국제개발협력전공, 글로벌문문화비즈니스전공, 경찰행정전공, 사이버경찰전공, 글로벌인재융합전공, 경영전공, 회계전공, 국제마케팅전공, 국제무역전공, 경제금융전공, 국제사무전공, 국제문화관광전공, 호텔컨벤션전공, 영상콘텐츠융합전공, 글로벌웹툰콘텐츠전공, 컴퓨터공학전공, 소프트웨어전공, 빅데이터전공 스마트융합보안전공, 전자인공지능융합전공, 스마트에너지환경전공, 글로벌창업융합전공","사회","자유전공","자유전공","공통"
"A116_데이터클라우드공학과","데이터클라우드공학과","데이터클라우드공학과","자연","수학물리천문지구","통계학","자연"
"A118_글로벌한국학부","글로벌한국학부","글로벌한국학부","인문","언어문학","한국어학","인문"
"A118_게페르트국제학부","게페르트국제학부","게페르트국제학부","사회","사회과학","국제학","인문"
"A122_첨단융합학부","첨단융합학부","차세대지능형반도체전공, 지속가능기술전공, 혁신신약전공, 디지털헬스케어전공, 융합데이터과학전공","자연","화학생명과학환경","생명과학","자연"
"A124_융합바이오헬스전공","융합바이오헬스전공","융합바이오헬스전공","자연","화학생명과학환경","바이오테크놀로지학","자연"
"A124_지능형반도체전공","지능형반도체전공","지능형반도체전공","공학","전기전자컴퓨터","전산학컴퓨터공학","자연"
"A124_첨단인공지능전공","첨단인공지능전공","첨단인공지능전공","공학","전기전자컴퓨터","전산학컴퓨터공학","자연"
"A125_인문자유전공","인문자유전공","글로벌ICT인문융합학부(메타버스융합콘텐츠전공, 프랑스문화콘텐츠전공, 독일문화콘텐츠전공), 국어국문학과, 영어영문학과, 중어중문학과, 일어일문학과, 사학과","인문","자유전공","자유전공","인문"
"A125_사회과학자유전공","사회과학자유전공","사회복지학과, 아동학과,행정학과,언론영상학부(디지털영상전공, 저널리즘전공, 비즈니스커뮤니케이션전공), 심리·인지과학학부(인지학습과학전공,응용심리전공)","사회","자유전공","자유전공","인문"
